Gene	Protein.names	Glucose	Glucose1	Glucose2	Glucose3	Glucose4	NoGlucose	NoGlucose1	NoGlucose2	NoGlucose3	NoGlucose4
KRBA1	Protein KRBA1	13.8706062261842	13.8839266258848	14.0078243758792	13.9438758353842	13.8325101825285	13.9493349411031	13.6630787551801	13.83580394742	13.8160317322327	13.7256827464553
KRBA1	Protein KRBA1	12.9197404100527	12.7223238762142	12.8983079620824	12.8433300447087	12.7189142078051	12.6708817234432	12.5798728665487	12.8705641567255	12.8931590811231	12.9540960749725
FAM83G	Protein FAM83G	13.6181797466633	13.9884502795121	13.9985770109233	13.8593880185057	13.9071555427886	14.0340270634365	13.8822234455845	14.0600979631263	13.578875824885	13.5509067305654
FAM83G	Protein FAM83G	12.5888007634042	12.7606097969124	12.3385715437288	12.8281217331254	12.4246509766284	11.9551584065503	13.2149428887923	12.0170951932974	12.2387354469666	12.29565422671
ZNF316	Zinc finger protein 316	15.9536720201061	16.0024091630201	15.9947949923329	15.9252097033244	15.9489228297978	15.9815738035099	15.8835004847427	16.0984888648518	16.0152547073919	16.0041388180521
CCDC85C	Coiled-coil domain-containing protein 85C	14.2184240924559	13.8939311383635	14.0889737775205	14.1633251919721	14.0829715267653	14.0358968443522	14.1137313465024	14.1498637275148	14.3652728995353	14.0801354227309
SAC3D1	SAC3 domain-containing protein 1	14.6287544039572	14.8215409744119	14.6623503716802	14.6414360954456	14.8818696559552	14.7431462379292	14.6540870165933	14.7302973342941	14.5664447695067	14.9062122216235
ARHGAP32	Rho GTPase-activating protein 32	13.4319457252072	13.5421029217093	13.2660720431116	13.4609660269583	13.4981863865147	13.4043429277067	13.1110438283132	13.4743785109624	13.5859082940169	13.3295227310684
DISP2	Protein dispatched homolog 2	11.7290402591407	11.5964215623691	11.3891367326005	11.2346075826292	11.4305837548262	11.5114312022422	11.8683919230311	11.85015808718	11.5656941028904	11.7907183017434
POM121C	Nuclear envelope pore membrane protein POM 121C	13.2667854040014	13.4443519066022	13.3230629001588	13.4580591663378	13.2125764847874	13.3333425739353	13.372457077654	13.461906171214	13.4229621098214	13.4552005873395
MYO9A	Unconventional myosin-IXa	14.5637107396974	14.4266092243287	14.4690327318709	14.6301845148225	14.6597474996662	14.7017185075206	14.5057726631178	14.8416404961582	15.026433683776	14.8953619832862
SMIM1	Small integral membrane protein 1	12.0616472916561	11.7697291522105	11.6995789689548	11.4974856527165	11.9800948850087	12.13162700579	12.157343701175	11.8148813563367	11.8237607155512	11.8433691292128
EIF3C	Eukaryotic translation initiation factor 3 subunit C;Eukaryotic translation initiation factor 3 subunit C-like protein	13.0482527636913	12.8623665500256	13.1122020866198	13.1460803797303	12.8882913527891	12.8281217331254	12.6513537774583	12.6867201774063	12.9827086789544	13.078259727484
TMEM238	Transmembrane protein 238	13.5287044617269	13.4488919326483	13.8107328530409	13.5826278655075	13.5120933713377	13.4233077306188	13.7577716272719	13.1571160603298	13.8349773029675	13.8467821932494
TMEM238	Transmembrane protein 238	13.9169958624321	13.9458304377144	13.8980870027376	13.7562443496782	13.6405730075536	13.8984239338785	14.0298095230003	13.5705220591571	14.1600876958958	14.1148829141556
FAM195B	Protein FAM195B	14.0270530987499	14.0725556127641	13.765714834326	14.2601358510763	14.0042708071954	13.6683127945593	13.4450671927979	13.7163442686876	13.7476148720629	13.9572353227987
MYO1C	Unconventional myosin-Ic	14.2905275199208	14.2786059999091	14.1567445879001	14.1950092632919	14.0969793538338	14.5658012189522	14.5808686425831	14.6865408049042	14.5817762836727	14.4451651548976
SNAP23	Synaptosomal-associated protein 23	11.5901935391356	12.0584593919174	11.7497552942512	11.6995789689548	11.9209345427522	11.9362577036649	11.8390718600969	11.6263815791026	11.6973173079903	11.6851558372263
GTPBP1	GTP-binding protein 1	15.8514266464939	15.9020445169252	16.1117793150188	15.9442726208212	16.0733255563694	15.9837797830777	16.027498003878	15.8946180204073	16.0763302381799	15.9689401732285
ARVCF	Armadillo repeat protein deleted in velo-cardio-facial syndrome	13.8506189962848	14.4415328462838	14.2088466093491	14.081542675248	14.1045716919313	14.0159533415313	14.2645921379592	13.9455962663297	14.3810543167551	14.2177536916686
SMAP	Small acidic protein	14.3986186424959	14.1679653187775	14.484669713648	14.6927376788367	14.7548468767029	14.6375621971359	14.6161326421862	14.6294547464998	14.5239620459641	14.7491383339011
SMAP	Small acidic protein	18.6983768917702	18.5235741518554	18.5235741518554	18.6983768917702	18.6983768917702	18.7667250701584	18.4403277203662	18.7667250701584	18.5235741518554	18.5235741518554
PSMD11	26S proteasome non-ATPase regulatory subunit 11	14.2316067140648	13.9658653130358	13.9710855504913	13.6662350051949	13.5385518768078	12.6607895399302	12.7539268012344	12.6629066709647	13.1835731352891	12.9752200648059
PGRMC1	Membrane-associated progesterone receptor component 1	17.0897548165671	17.5238730232982	17.0518538291229	17.1941424583351	17.2356526136936	17.1521633986659	17.5703107055831	17.098552932206	17.0235430235761	17.0235430235761
PGRMC1	Membrane-associated progesterone receptor component 1	18.1756248316408	18.2664116988862	18.3450139803692	18.3450139803692	18.3450139803692	18.2664116988862	18.3450139803692	18.0902565500221	18.3450139803692	18.0902565500221
SUPT5H	Transcription elongation factor SPT5	10.8256635417744	10.6958554780458	10.8036256873404	10.9281352540269	10.5621483674035	10.691784655046	10.5621483674035	11.313593280827	10.4211597203125	10.8660346875599
EIF3F	Eukaryotic translation initiation factor 3 subunit F	14.3652728995353	14.1538023487673	14.2426991343259	14.2797000473832	14.1576195948449	14.2387002703052	14.0400943439589	14.224542235069	14.2905275199208	14.2945601654572
WASL	Neural Wiskott-Aldrich syndrome protein	13.0400885144062	12.8098782879356	13.0702688461492	13.1517888240871	13.0219908520018	12.887064836791	12.5767171922177	12.8281217331254	12.6083794100056	12.7176915585286
EEF2K	Eukaryotic elongation factor 2 kinase	15.0639434163284	14.9590434176957	14.7164186296369	14.5057726631178	14.5550705062129	14.5073295865298	14.0743627995047	14.2895352341448	14.3829418941182	14.425537577147
CCRL2	C-C chemokine receptor-like 2	15.1714445134155	14.4026130861787	14.9400281968464	15.0736489925805	15.026433683776	15.1745859121055	14.9557794038241	15.0504148656901	14.9273728736862	14.9218898354857
PIK3C2A	Phosphatidylinositol 4-phosphate 3-kinase C2 domain-containing subunit alpha	15.0005999201273	14.9408283732639	15.0661734167409	14.7770149637719	14.9405320758614	14.6468020930697	14.645365136456	14.2438451316154	14.8772136438018	14.6215210022058
GOLIM4	Golgi integral membrane protein 4	13.9852399270554	13.4087661270133	14.1622340888339	13.7974954784557	13.6670799078856	14.6547742755047	14.4060895548152	14.3441511535174	14.5081156171502	14.3551474965738
ELL2	RNA polymerase II elongation factor ELL2	12.5841500007437	12.867131522651	12.8699897108288	12.762563516202	12.8924347755953	12.8450778177309	12.6108680865812	13.418728200963	12.8955637588826	12.9497509243545
BIN1	Myc box-dependent-interacting protein 1	15.6620965013187	15.8141233329243	15.5475868904602	15.5028739955739	15.7144280611239	15.4515077563651	15.1500316287447	15.3326403567123	15.5815968989179	15.459169539619
BIN1	Myc box-dependent-interacting protein 1	14.8322404414736	15.1122142815012	14.8306816385159	14.9057698963025	14.9400281968464	14.559705160797	14.4814323242574	14.5627859310085	14.868806209036	14.7411356823407
BIN1	Myc box-dependent-interacting protein 1	12.2738295810338	12.0061138987901	12.1593962842182	12.1896328819182	12.4220988592214	12.157343701175	12.0556817879004	12.070277178652	12.0076295825793	11.9033008069361
BCL9	B-cell CLL/lymphoma 9 protein	13.8630862593166	14.2466632220666	13.9554182018536	14.1082801212529	14.1628726311719	14.1040801991334	13.9900232024492	14.1758816195314	14.1250106860104	14.1082801212529
SDCBP	Syntenin-1	12.6932823218551	12.8515305526452	12.755256472869	12.8933845117412	12.8898759472115	12.7887613052537	12.6150920070164	12.4556514262785	12.6585505735736	12.7478212752072
DDX3X	ATP-dependent RNA helicase DDX3X	11.9660845356004	12.1553524507383	12.2423632466726	12.3050683050831	12.1336819431962	11.6536333800063	11.9573422842171	11.4841483892748	12.1284993935738	11.739109948082
DDX3X	ATP-dependent RNA helicase DDX3X	14.5411762254496	14.4102012649059	14.6027079640952	14.7468373337125	14.7034975062752	13.7380008339288	13.9340351091317	13.3452520735438	14.1924871476009	14.3146992764105
DDX3X	ATP-dependent RNA helicase DDX3X	13.3295227310684	13.3372273713091	13.1433710571254	13.3812929047023	13.4750737762611	12.1827120462071	12.3306220640949	11.9276703738257	12.9366180381987	12.8203811768069
DDX3X	ATP-dependent RNA helicase DDX3X	11.7745320002509	12.260601397496	11.5541617313878	11.833598962331	11.9033008069361	10.7760566642152	10.7869276075397	10.8486169064807	11.5194908415971	11.5730055081765
DDX3X	ATP-dependent RNA helicase DDX3X	12.8658806033857	12.805127611614	12.600349997722	12.7725626648292	12.7437372956624	12.6978870000767	13.0851375133733	12.9779590762638	13.0445407873479	13.1479083313365
KPNA4	Importin subunit alpha-3	14.9508599869561	15.3421909506328	15.2775730897031	15.2924124000174	14.9363482443259	14.5852350304706	15.0596559836742	14.736517962591	14.9988419682674	14.846310470414
NFIB	Nuclear factor 1 B-type	13.9303251104634	14.3056325058173	14.1924871476009	13.9605629911323	14.1273314686312	14.224542235069	13.9765481324689	14.0438308818976	14.176380372392	14.1346780559925
CLDN4	Claudin-4	12.2084079604017	12.6108680865812	12.5718165271235	11.8946635276049	12.06300064722	11.8390718600969	11.9091663606283	11.4170631192263	12.1962113901397	12.0972892495394
PPAP2B	Lipid phosphate phosphohydrolase 3	13.1193405800079	12.8699897108288	13.3488441812294	13.2869263499339	12.9779590762638	13.2943495414597	13.054496642019	13.0029978705131	13.3073514480915	13.5277330593128
ARID1A	AT-rich interactive domain-containing protein 1A	14.8410031464314	14.8990450112507	14.83837030493	14.5992880220769	14.6215210022058	15.1539522033835	15.1447747897594	15.1627200641752	15.0722772418457	14.8702556460973
ARID1A	AT-rich interactive domain-containing protein 1A	14.5825517818012	14.7906953815166	14.6483153645518	14.2444896540343	14.8284429788287	14.2732842433029	14.4388548408944	14.2864800643632	15.071412861283	14.1209988127593
ARID1A	AT-rich interactive domain-containing protein 1A	14.6207529108365	16.527541661576	14.5883081234288	14.645365136456	14.2109713456118	14.7423333712476	16.1496202883153	14.5861638180632	14.6663607577622	14.8714594822651
C2CD2L	C2 domain-containing protein 2-like	14.4731480097581	14.487811776468	14.2616522503176	14.4342742460386	14.5136004913671	14.4643019532856	14.4982781121637	14.5614205247581	14.5915076946847	14.6272417232099
C2CD2L	C2 domain-containing protein 2-like	12.9086628770162	12.9226333446915	12.8936099423592	12.6769121054041	12.5851829831132	12.8840568062159	12.7150711663702	12.6951815488298	13.0004756229451	13.0490599152876
C2CD2L	C2 domain-containing protein 2-like	14.2147064863591	15.1321138425553	14.6418029744229	14.3311617073874	14.2763052444138	14.2476504568461	14.9824081418533	14.7856619578924	14.6832076455708	14.3576255857173
C2CD2L	C2 domain-containing protein 2-like	14.8264359709778	14.9746931343318	15.1175934826715	15.0954851286256	14.9807602171664	15.2310133034464	15.1870608263237	14.9663614651909	15.2106452522302	15.1539522033835
C2CD2L	C2 domain-containing protein 2-like	13.5143233246725	13.6059933589588	13.7358558126239	13.6395701674615	13.4716342893189	13.6735985108435	13.7130758980201	13.7488576372634	13.7350224273821	13.783701308218
C2CD2L	C2 domain-containing protein 2-like	14.5492496245937	14.6860370164946	14.7309591879924	14.717117869825	14.6825268592414	14.7856619578924	14.8048555185076	14.9200060460065	15.0221214716597	14.8374235642679
TRAFD1	TRAF-type zinc finger domain-containing protein 1	13.2575246589321	13.4866353085558	13.1316302825385	12.977039162274	13.1498206492358	13.1326389759386	12.749981160522	13.1635579493561	13.0013634694353	12.9951896753211
TRAFD1	TRAF-type zinc finger domain-containing protein 1	16.1496202883153	16.2602672797094	16.3042045410963	16.4434725132795	16.3058506249595	16.0702696717142	15.9489228297978	16.1933803753806	16.2635994994858	16.1432353344365
CIT	Citron Rho-interacting kinase	13.2115462908459	13.9778399304857	12.8281217331254	12.5608288001285	13.0939198741569	13.1640319083555	14.4999275287242	13.9957121832286	13.3585951290707	13.0409505402963
CIT	Citron Rho-interacting kinase	10.7236006026702	10.5928897208238	10.6170004982425	10.12055358577	10.103646216558	11.342190120819	10.8681611215055	11.2718672601746	11.0913696096169	10.9318796977348
CDC42EP2	Cdc42 effector protein 2	15.5093933598903	15.5708978278428	15.6234694574755	15.5617504887033	15.5153675034596	15.640448018018	15.82129616837	15.84611902013	15.7411324273601	15.7424883534165
AP3D1	AP-3 complex subunit delta-1	11.5770866559701	11.8206330477661	11.4274029170841	12.0739028887081	11.3271504938282	10.6279001433672	11.1429324838525	11.0648758910179	9.96821117045287	11.6950759590944
ABLIM1	Actin-binding LIM protein 1	12.8760399928642	12.8490538746338	13.1201950335423	13.1909172335501	12.8896870229281	13.0409505402963	12.9990303870857	13.0953501135492	13.2547814383045	13.1405258568257
ABLIM1	Actin-binding LIM protein 1	14.9719577201915	15.0481905335885	14.8914624979934	14.8621905069357	14.6984392039932	14.718100551028	14.8445396144512	14.7151843033068	14.7877618633627	14.6353128825746
ABLIM1	Actin-binding LIM protein 1	11.6411993239223	12.4578580674344	11.7550642671176	11.7607387562074	11.466409605167	11.6081358566244	11.8935788079796	11.3351455510735	11.8711375316442	11.6425740524089
ABLIM1	Actin-binding LIM protein 1	13.5082966976431	13.3940760667866	13.2342926016422	13.5529124708271	13.4129632991614	13.2488865159073	13.3671451966807	13.3307798386259	13.1370304248531	13.4911720210872
ABLIM1	Actin-binding LIM protein 1	15.4082067897758	14.8425626583564	15.2124168863967	15.3529483070293	15.3291691533405	15.2253001018918	15.1061070644304	15.1500316287447	15.2217212104638	15.4097787951047
ABLIM1	Actin-binding LIM protein 1	14.9127711535815	15.1995283727019	14.7612817379969	14.8980943021166	14.8511992104657	14.5136004913671	14.7914914330471	14.5534126532973	14.8011761321675	14.4546131463384
ABLIM1	Actin-binding LIM protein 1	12.6940913116096	12.7157268648297	12.9951896753211	12.840650840778	12.755256472869	12.6659764467516	12.8469235128605	12.568701923026	12.9972486715643	13.054496642019
ABLIM1	Actin-binding LIM protein 1	14.9704003293161	15.0191556086615	14.9351345322568	14.7536930287178	14.7115859188981	14.7588313789262	14.5516736794583	14.6707463147307	14.8737374517222	14.638937126853
DVL1	Segment polarity protein dishevelled homolog DVL-1	12.4355357693602	12.3441329995199	12.8057852978797	12.6629066709647	12.9014250215964	14.0772728689168	14.2864800643632	13.8686781753893	14.2316067140648	14.0652740784831
DVL1	Segment polarity protein dishevelled homolog DVL-1	14.1769300833147	13.729163125667	13.9265421236386	13.8169040249059	13.7219166931497	13.3024649233791	13.6292147144223	13.1092920518112	13.9032721616971	13.9273557691752
CHD1	Chromodomain-helicase-DNA-binding protein 1	14.1498637275148	13.2413865766974	13.7438267915342	13.729705727554	13.7127222112032	14.0829715267653	14.0095764460483	14.141505240576	14.1500888279553	13.957816473022
ADAM10	Disintegrin and metalloproteinase domain-containing protein 10	12.9366180381987	12.5857793639929	12.6993317511399	12.8161610469731	12.8194730248329	12.8161610469731	12.9966035233967	12.2588592436191	12.9337682998471	13.2374429699864
EI24	Etoposide-induced protein 2.4 homolog	10.5522328159921	10.7029702102192	11.0792923860529	11.0750966873575	10.8011862834195	11.0173757743878	11.2145995010497	10.9591303077138	11.1943514232718	11.0372035311595
EI24	Etoposide-induced protein 2.4 homolog	13.9703922456387	13.5167917766071	13.6270371493192	13.7786658148885	13.7839252512148	13.7198800546766	13.480332652508	13.1819243303259	13.6117925911877	13.3540374918764
TP53I11	Tumor protein p53-inducible protein 11	15.3601853144224	15.3340484711929	15.0996073531655	14.6474508390622	15.1617904779724	15.1402597788273	15.4983543542342	14.9763567113198	15.3049626728869	14.4674268475127
KMT2D	Histone-lysine N-methyltransferase 2D	14.5228384141796	13.6552201751595	14.3631852306796	14.1978634310115	14.0021509194926	14.4755360966699	14.3339422913588	14.4674268475127	14.1812401444911	14.2143326777351
KMT2D	Histone-lysine N-methyltransferase 2D	11.2276205710864	11.5231271847103	11.4490613582694	11.4861691145177	11.512717522611	11.1429324838525	10.7298274668596	11.3987757452339	11.278358913189	10.8557228173223
MAP2K7	Dual specificity mitogen-activated protein kinase kinase 7	11.756678562234	11.7277638298162	11.6124510565665	10.7760566642152	11.2288936196209	10.645931799221	11.5730055081765	11.5394296662814	11.1088890519166	10.8873480837091
PDCD5	Programmed cell death protein 5	16.240409191908	16.0673125307533	16.2014244260624	16.3430302300067	16.2778438283249	15.9536720201061	15.8872643328477	16.0152547073919	15.9442726208212	16.0702696717142
NRP1	Neuropilin-1	13.783701308218	13.9430909322263	13.8720997146763	13.9052653032191	13.8520822676058	13.557732593615	13.6122962810934	13.6552201751595	13.9556179811095	13.7380008339288
UNC13B	Protein unc-13 homolog B	13.3207402869302	12.8068364685543	12.8005313305077	12.8809406069862	12.9388554009568	12.8747589217248	12.5233441942408	12.7237318156832	12.7184903069332	12.7132834173521
UNC13B	Protein unc-13 homolog B	14.2482585832816	13.2820872670001	14.1275050417832	14.2564185413956	14.1343329609292	14.1541630658269	13.6959070509688	13.9477110685743	13.8079857902925	13.9903230770037
SCAMP3	Secretory carrier-associated membrane protein 3	16.7926615004398	16.5230417937783	16.8985514348182	16.81200406374	16.7705747038876	16.200386239608	15.9969853150165	16.0255713769647	16.2784822441594	16.1681196752531
BACH1	Transcription regulator protein BACH1	14.6867539036523	14.2359703755528	14.4909594510726	14.4617772966704	14.5369545243897	14.3763241558731	14.1294589349646	14.5540713468816	14.2793192134372	14.2305695125309
BCKDK	[3-methyl-2-oxobutanoate dehydrogenase [lipoamide]] kinase, mitochondrial	14.1607129668468	13.4638440525327	14.0010267958454	13.9375612797192	13.9946285631026	13.8151635911033	13.7583799810366	14.1611113073503	13.8389953671125	13.8885465979099
GIPC1	PDZ domain-containing protein GIPC1	13.1257690411501	12.7298699396715	12.3457548890878	12.3021553569905	12.5486170597771	11.5522538263083	11.6554854746405	11.2742722108818	12.1553524507383	12.0758189642992
GIPC1	PDZ domain-containing protein GIPC1	12.6129996602088	12.5942252989471	12.248133904654	12.3902844840312	12.0978583789032	12.0888881549434	12.1247336968794	12.0007320349203	12.0485965242544	12.0207889389265
IKBKB	Inhibitor of nuclear factor kappa-B kinase subunit beta	14.6964879728628	14.4862394944452	14.4451651548976	14.4674268475127	14.6020026981429	14.5051431538115	14.5020675239333	14.2466632220666	14.3981152517593	14.4755360966699
RGS12	Regulator of G-protein signaling 12	13.4417733220602	13.0962213948704	13.1550965427622	13.1686242835757	13.127719193684	13.0188027901721	13.0602062962501	13.2072576334152	12.9856734784045	13.0139890887934
PPP1R12A	Protein phosphatase 1 regulatory subunit 12A	15.3704032825017	15.2897622581216	15.1168028671408	15.3053839266603	15.2691887441014	14.7236466025273	14.6694020202652	14.5364955334248	14.9420687718355	14.9041811121578
PPP1R12A	Protein phosphatase 1 regulatory subunit 12A	14.4664605793772	14.4935615898998	14.7914914330471	14.7055808288864	14.5486316708496	14.2770431804828	14.2022995157756	14.2668686535115	14.2782115599921	14.2939320779602
GAK	Cyclin-G-associated kinase	13.8435603442738	14.1704510092921	13.9340351091317	13.9154764973283	14.0317805901719	13.8630862593166	13.8742059571285	14.1078284765914	13.8928536419974	13.8799399127534
XPO1	Exportin-1	13.3461639983443	13.8235329590107	13.4144304386925	13.4662353094759	13.2365482042563	13.0500103530253	12.8119999243508	13.1405258568257	13.0201175832998	13.110237091027
ZNF609	Zinc finger protein 609	13.1557108112484	12.6643969548533	13.0508184519438	13.0667105300612	12.8497168574728	13.3806266065335	13.4018218509069	13.5655350681505	13.4300633434001	13.3718196228403
SPTBN2	Spectrin beta chain, non-erythrocytic 2	13.4754010859065	13.7130758980201	13.6809596245751	13.3230629001588	13.5357788455167	13.6802289128038	13.675145528569	13.9178079925535	13.6008495674868	13.4695358264081
MAST4	Microtubule-associated serine/threonine-protein kinase 4	13.5740398904922	13.4701249090019	13.3343537581283	13.5719841168057	13.4839325920452	13.425098179695	13.5568528259457	14.0662296934111	13.4443519066022	13.5241898025445
SEC16A	Protein transport protein Sec16A	15.7015133223396	15.7250774705609	15.8626934274244	15.8691965055561	15.7638648093335	15.5299855275923	15.4299409967161	15.6208924230719	15.4939810837297	15.6973619504459
SEC16A	Protein transport protein Sec16A	10.5424729455359	10.6611584937526	10.1279990131451	9.82464873561715	10.3651015998839	10.2819620333815	9.89631989001684	11.8206330477661	10.4075406163448	9.60337976536873
SEC16A	Protein transport protein Sec16A	15.1108943273254	14.9191617536641	14.9853442006958	15.1648035660422	15.238595142603	14.9079061848451	14.9405320758614	15.4120407693753	15.0047381289122	14.9734232948419
SEC16A	Protein transport protein Sec16A	13.7438267915342	13.4533679029194	14.0645117885727	13.6370411111702	13.8331341249349	14.5200641530538	14.2945601654572	14.1250106860104	14.3636861296925	13.9721384244851
PLXNB2	Plexin-B2	15.8474482305512	15.6973619504459	15.784959456855	15.7751203511656	15.8490450879615	15.6457053053952	15.6355288741694	15.5501340281174	15.7881834297812	15.686303955558
PLXNB2	Plexin-B2	13.7328086979033	14.3114964085497	13.9505760513801	13.9597025832555	13.8184846322988	13.982344833399	14.8019015137815	14.2132582480591	13.7260331665298	14.1541630658269
U2SURP	U2 snRNP-associated SURP motif-containing protein	12.7400590013322	11.8041847630341	12.4483312533446	12.5373410805886	12.7939188248304	12.5793997937596	12.4642235394555	12.7665729407128	12.6459343963694	12.5109038693266
U2SURP	U2 snRNP-associated SURP motif-containing protein	13.3499451648115	13.2384491545925	13.1020040019762	13.3439250642709	13.0558753359255	13.3700379086446	13.2115462908459	13.3632021902589	13.0787205527577	13.2149428887923
SYNM	Synemin	15.6949332085089	15.7319130617166	15.416657259543	15.4951392671431	15.528081019571	15.4781844277266	15.6575804907178	15.3206829030063	15.7587692948381	15.6377648972667
SYNM	Synemin	14.4465889702571	14.2793192134372	14.3493828588431	14.191738410989	14.2476504568461	14.1769300833147	14.3763241558731	14.2692322098684	14.4213826920522	14.2236756667713
ARHGEF11	Rho guanine nucleotide exchange factor 11	12.6500049433358	12.9428316608189	12.937598354189	13.3896474942703	13.3390781047601	13.2252671448447	13.1763619622846	13.2855632167416	13.2429425748966	13.5043894405723
ARHGEF11	Rho guanine nucleotide exchange factor 11	11.3319723385628	11.495973062322	11.5435077631351	11.206921608414	11.5684939198859	11.3590556943457	11.2680866277669	11.5315294161776	11.3776161178721	11.4333436332683
ARHGEF11	Rho guanine nucleotide exchange factor 11	12.7362849847318	12.8924347755953	12.6186047466627	12.8603845295533	12.7015795654867	12.9361000412968	12.7408679378134	12.8955637588826	12.8722250041773	13.0931258029013
ARHGEF11	Rho guanine nucleotide exchange factor 11	12.9059194072412	13.0139890887934	12.7959140934421	12.9428316608189	12.9081800459805	12.7288247606177	12.7189142078051	12.3623756961479	12.6757156645454	12.8916889017163
SCAMP1	Secretory carrier-associated membrane protein 1	11.09731698689	10.7456409293627	11.3956501715198	11.3683552063267	11.4274029170841	11.2319047700804	10.8316653054594	10.9828395790648	11.0792923860529	11.0750966873575
SCAMP2	Secretory carrier-associated membrane protein 2	15.3244848812405	15.3303869362137	15.2924124000174	15.3932422160372	15.4613255384446	15.0156439666753	15.0657501104093	14.8145999744133	15.2152322084377	15.2585697327796
SCAMP2	Secretory carrier-associated membrane protein 2	15.6647829266843	15.7001636206994	15.6891250141544	15.6734851332324	15.7881834297812	15.4960971264686	15.4035579899193	15.4823881248436	15.4398302971168	15.5017904985783
ARPC3	Actin-related protein 2/3 complex subunit 3	12.5966741198165	12.4118928772613	12.3756594983281	12.3998921874319	12.5448843785948	12.2553321046473	11.8661542842886	12.0812005897557	12.2294790954329	12.29565422671
TRIM24	Transcription intermediary factor 1-alpha	14.0861215954251	13.6844518472334	13.5968571058432	13.279008854189	13.2650085550158	13.7758957003087	13.9285241592828	13.6457867531387	13.7128990546116	13.4144304386925
TRIM24	Transcription intermediary factor 1-alpha	15.2861923719944	14.9336986453394	15.2394391891131	15.1617904779724	15.1072539854881	15.3126301890163	15.2293814920838	14.998441276708	15.1500316287447	15.1572785314398
TRIM24	Transcription intermediary factor 1-alpha	14.6860370164946	13.627674454135	14.4035899130263	14.3154527612798	14.1989089866308	14.283053259331	14.0010267958454	14.0657331535836	14.1378718124439	14.0713600205416
TRIM24	Transcription intermediary factor 1-alpha	12.0463022584244	12.2355978965026	12.2743873030888	12.3295707312843	12.3671757313715	12.4890877224651	12.0638763613839	12.260601397496	12.0723157242088	12.4646229473508
TRIM24	Transcription intermediary factor 1-alpha	14.2147064863591	14.2520315979894	14.4535136032685	14.2784087799506	14.3056325058173	14.5755790858537	14.4305694725545	14.1704510092921	14.5330578326991	14.3829418941182
PGRMC2	Membrane-associated progesterone receptor component 2	13.9964920308084	13.9160985550613	14.0029670261873	13.9160985550613	13.7643728326115	12.5448843785948	12.3050683050831	12.387239446686	12.3385715437288	12.4305450216512
